date,asset,open,high,low,close,volume,turnover,trailing-high,trailing-ago,prct-decline,trailing-max-decline,idx,setup,signal,initial,px0,px5,px10,px20,px40
2024-07-15 00:00:00+00:00,FRT,106.59,107.1,104.0,104.0,23257,2418728.0,107.56,144,-0.033097805875790254,-0.18142693190512627,325,true,true,true,108.685,110.83,110.85,111.705,116.6
2024-11-06 00:00:00+00:00,FSK,20.5,20.83,20.425,20.83,81414,1695853.6199999999,20.99,212,-0.026917579799904612,-0.12767984754645068,406,true,true,true,20.93,21.155,21.5,21.31,21.79
2024-01-25 00:00:00+00:00,FSV,163.76,166.09,163.76,166.015,3741,621062.115,166.11,125,-0.014147251821082563,-0.18451628438986212,208,true,true,true,167.15,170.95,165.91,164.64,165.76
2024-07-24 00:00:00+00:00,FSV,166.65,166.65,163.33,163.74,8114,1328586.36,172.02,121,-0.050517381699802355,-0.18451628438986212,332,true,true,true,174.31,174.4,167.61,174.09,180.245
2025-08-19 00:00:00+00:00,FTCS,92.72,93.51,92.71,93.235,13004,1212427.94,94.18,179,-0.015608409428753633,-0.14259927797833938,600,true,true,true,93.53,92.86,92.905,92.74,92.965
2024-08-19 00:00:00+00:00,FTSM,59.925,59.93,59.92,59.925,20125,1205990.625,59.935,139,-2.5027112705433563E-4,-0.03288295621032078,350,true,true,true,59.945,60.02,59.855,60.04,59.95
2025-09-11 00:00:00+00:00,FTSM,60.02,60.03,60.015,60.03,35871,2153336.13,60.17,125,-0.0025760345687220187,-0.029464431059742835,616,true,true,true,60.04,60.06,60.065,59.97,59.95
2024-03-01 00:00:00+00:00,FVD,40.94,41.1,40.82,41.07,77535,3184362.45,41.24,151,-0.010184287099903044,-0.12657613967022308,233,true,true,true,41.285,41.59,41.38,41.905,41.08
2025-08-21 00:00:00+00:00,FVD,46.23,46.355,46.18,46.265,15659,724463.635,46.82,180,-0.01366937206322083,-0.14416915847928236,602,true,true,true,46.87,46.3,46.305,45.88,45.84
2025-08-27 00:00:00+00:00,GATX,164.095,166.56,164.095,166.07,6889,1144056.23,168.65,132,-0.02700859768751862,-0.1730210495108213,606,true,true,true,170.09,168.495,171.365,174.43,161.975
2023-11-29 00:00:00+00:00,GBIL,100.15,100.16,100.15,100.16,31716,3176674.56,100.165,168,-1.497529077022497E-4,-0.006639045574801661,170,true,true,true,100.205,99.815,99.935,99.73,100.13
2024-08-29 00:00:00+00:00,GBIL,100.18,100.185,100.18,100.18,24661,2470538.98,100.205,186,-2.4948854847550717E-4,-0.00574052812858783,357,true,true,true,100.23,99.945,100.055,100.295,100.15
2023-10-06 00:00:00+00:00,GD,215.68,220.82,214.53,219.95,43234,9509318.299999999,233.37,129,-0.08073017097313284,-0.13172215794660846,133,true,true,true,239.89,243.08,234.95,243.195,252.21
2025-01-29 00:00:00+00:00,GIB,113.025,116.69,112.98,114.715,16768,1923541.12,118.83,220,-0.049229992426155,-0.18404443322393338,461,true,true,true,119.03,120.08,120.72,110.28,99.27
2024-01-18 00:00:00+00:00,GILD,85.65,86.545,85.33,86.44,415044,3.587640336E7,87.365,185,-0.023293080753161943,-0.1659131231042178,203,true,true,true,87.29,80.23,78.14,73.36,73.73
2024-02-29 00:00:00+00:00,GLD,187.96,189.91,187.96,189.24,484080,9.16072992E7,193.26,207,-0.027424195384456063,-0.13096346890199728,232,true,true,true,193.1,200.03,200.33,206.65,216.54
2024-03-01 00:00:00+00:00,GLDM,40.73,41.4,40.565,41.31,76312,3152448.72,41.59,208,-0.02464534743928848,-0.13440730944938695,233,true,true,true,41.96,43.19,42.765,44.5,46.32
2024-02-05 00:00:00+00:00,GNTX,33.825,33.94,33.565,33.89,105784,3585019.7600000002,34.33,125,-0.022283716865715175,-0.18846489950480627,215,true,true,true,34.52,35.18,35.11,37.11,36.02
2024-08-01 00:00:00+00:00,GOVT,22.995,23.065,22.995,23.04,667293,1.5374430719999999E7,23.18,293,-0.00798101811906815,-0.08689217758985202,338,true,true,true,23.34,23.075,23.18,23.3,23.5
2024-04-04 00:00:00+00:00,GSG,22.58,22.86,22.51,22.77,53999,1229557.23,22.955,136,-0.019385754737529792,-0.1539969505554344,256,true,true,true,22.84,22.68,22.26,21.85,21.94
2025-01-14 00:00:00+00:00,GSG,22.82,22.88,22.78,22.855,15439,352858.34500000003,23.07,189,-0.01257043779800604,-0.1539969505554344,451,true,true,true,23.31,22.86,22.54,22.675,21.95
2024-01-02 00:00:00+00:00,GSK,36.88,37.575,36.825,37.52,302543,1.1351413360000001E7,38.32,181,-0.039013569937369486,-0.12969728601252606,192,true,true,true,38.91,39.76,39.78,39.43,41.88
2024-08-12 00:00:00+00:00,GSY,50.14,50.15,50.135,50.15,5723,287008.45,50.15,163,-2.9910269192423566E-4,-0.008773678963110654,345,true,true,true,50.175,50.0,50.07,50.255,50.18
2025-09-16 00:00:00+00:00,GSY,50.34,50.35,50.34,50.345,15343,772443.335,50.365,246,-4.963764519011482E-4,-0.010225354909163098,619,true,true,true,50.36,50.205,50.235,50.335,50.315
2024-07-30 00:00:00+00:00,GVI,104.85,105.03,104.85,105.01,1345,141238.45,105.12,123,-0.0025684931506850806,-0.05555555555555558,336,true,true,true,105.4,105.8,106.15,106.515,107.17
2025-09-04 00:00:00+00:00,GVI,107.125,107.29,107.12,107.29,22925,2459623.25,107.49,242,-0.003442180667968975,-0.08028653828263088,611,true,true,true,107.525,107.715,107.55,107.425,107.58
2024-09-19 00:00:00+00:00,GWW,1024.37,1032.39,1022.64,1030.52,10327,1.064218004E7,1034.18,125,-0.011158599083331833,-0.1687373662673176,372,true,true,true,1032.33,1044.455,1029.06,1119.95,1175.88
2024-09-23 00:00:00+00:00,HD,390.5,392.345,387.14,391.94,92555,3.62760067E7,396.86,127,-0.02449226427455531,-0.18854252927954573,374,true,true,true,400.83,405.08,407.4,406.53,410.45
2024-02-15 00:00:00+00:00,HDV,103.14,104.75,103.13,104.68,54677,5723588.36,104.85,140,-0.016404387219837835,-0.10834525512637105,223,true,true,true,104.63,105.98,105.91,107.63,106.48
2025-01-22 00:00:00+00:00,HEFA,35.98,35.98,35.865,35.87,23544,844523.2799999999,35.995,168,-0.0036116127239893547,-0.12098902625364627,456,true,true,true,36.125,36.245,36.435,36.925,37.235
2025-01-13 00:00:00+00:00,HESM,38.14,38.89,38.11,38.89,58198,2263320.22,39.07,123,-0.024571282313795795,-0.12541592014333247,450,true,true,true,40.06,41.08,40.95,39.355,40.62
2024-07-17 00:00:00+00:00,HLN,8.83,8.94,8.83,8.915,168645,1503470.1749999998,8.98,296,-0.016703786191536785,-0.14925373134328357,327,true,true,true,8.915,8.96,9.14,9.77,10.375
2025-05-01 00:00:00+00:00,HLN,10.46,10.5,10.295,10.32,989430,1.02109176E7,10.795,147,-0.04631773969430297,-0.17924965261695236,525,true,true,true,10.695,10.57,10.675,11.35,10.365
2023-06-01 00:00:00+00:00,HOMB,21.49,22.01,21.42,22.0,146783,3229226.0,22.39,299,-0.04332291201429206,-0.1170165252344797,45,true,true,true,23.25,23.77,23.67,22.8,24.31
2024-06-06 00:00:00+00:00,HON,208.75,210.24,207.68,208.44,95889,1.998710316E7,210.84,228,-0.014987668374122576,-0.17041358376019733,300,true,true,true,208.785,208.57,214.95,211.55,199.78
2024-04-29 00:00:00+00:00,HSBC,42.21,42.345,42.11,42.185,89371,3770115.6350000002,42.46,187,-0.00824305228450306,-0.168629298162977,273,true,true,true,43.6,44.79,43.96,44.19,43.71
2024-02-15 00:00:00+00:00,HTGC,17.63,17.86,17.63,17.73,104115,1845958.95,18.04,133,-0.022727272727272707,-0.16712860310421285,223,true,true,true,18.6,18.62,18.03,18.06,17.96
2024-07-15 00:00:00+00:00,HYG,78.04,78.06,77.905,77.98,2046106,1.5955534588E8,78.08,136,-0.002241290983606481,-0.05360443622920508,325,true,true,true,78.27,78.255,78.235,77.99,79.17
2025-06-26 00:00:00+00:00,HYG,80.26,80.38,80.2,80.38,2354685,1.8926958029999998E8,80.39,185,-0.002363478044532852,-0.06704814031595974,563,true,true,true,80.34,80.36,80.02,80.4,80.845
2025-07-29 00:00:00+00:00,HYLB,36.84,36.845,36.805,36.82,59207,2180001.74,36.935,206,-0.003519696764586522,-0.07107080005414923,585,true,true,true,36.75,36.695,36.76,36.99,37.09
2024-06-12 00:00:00+00:00,HYMB,25.655,25.67,25.61,25.62,75812,1942303.4400000002,25.75,216,-0.005436893203883519,-0.10834951456310671,304,true,true,true,25.785,25.71,25.565,25.82,25.86
2023-11-15 00:00:00+00:00,IAGG,49.51,49.53,49.435,49.5,15779,781060.5,49.7,153,-0.005331991951710302,-0.026861167002012132,161,true,true,true,49.72,49.925,50.02,49.31,49.375
2024-07-31 00:00:00+00:00,IAGG,50.86,50.95,50.82,50.95,32500,1655875.0,51.055,157,-0.004602879247869951,-0.037312701988052144,337,true,true,true,51.05,51.09,51.4,51.32,51.85
2024-03-01 00:00:00+00:00,IAU,38.89,39.49,38.69,39.4,950568,3.7452379199999996E7,39.8,208,-0.02788944723618092,-0.13793969849246224,233,true,true,true,40.035,41.22,40.79,42.56,44.16
2023-11-30 00:00:00+00:00,IAUM,20.29,20.37,20.29,20.37,11950,243421.5,20.63,146,-0.016480853126514816,-0.12312166747455155,171,true,true,true,20.68,20.27,20.32,20.595,20.325
2023-12-14 00:00:00+00:00,IBB,132.9,133.62,131.97,132.77,216918,2.8800202860000003E7,133.83,167,-0.0138982290966152,-0.16431293431965932,181,true,true,true,131.75,130.94,137.59,135.92,132.32
2024-07-26 00:00:00+00:00,ICSH,50.595,50.605,50.595,50.605,7683,388798.21499999997,50.61,122,-2.9638411381149865E-4,-0.006224066390041472,334,true,true,true,50.615,50.5,50.545,50.665,50.71
2025-10-28 00:00:00+00:00,ICSH,50.755,50.76,50.755,50.76,58494,2969155.44,50.76,271,-9.85027580771014E-5,-0.008372734436564166,649,true,true,true,50.75,50.58,50.63,50.725,50.52
2024-08-02 00:00:00+00:00,IEF,97.69,97.75,97.13,97.72,1394263,1.3624738035999998E8,98.37,294,-0.012605469147097814,-0.11836491715447972,339,true,true,true,97.73,96.63,97.06,97.22,98.09
2024-07-31 00:00:00+00:00,IEI,117.29,117.67,117.1,117.65,112835,1.327503775E7,117.78,124,-0.005773475972151498,-0.06791001087229231,337,true,true,true,117.78,118.23,118.8,118.99,119.585
2025-09-16 00:00:00+00:00,IEI,120.02,120.115,120.0,120.09,105629,1.2684986610000001E7,120.27,250,-0.002244948865053553,-0.04785066932734672,619,true,true,true,119.76,119.74,119.55,120.0,119.72
2024-04-03 00:00:00+00:00,IEMG,51.73,52.045,51.6,51.925,856588,4.44783319E7,52.295,170,-0.013289989482742182,-0.12840615737642225,255,true,true,true,51.745,51.83,50.01,51.67,53.04
2025-06-06 00:00:00+00:00,IEMG,58.3,58.5,58.23,58.475,408948,2.39132343E7,59.0,169,-0.01305084745762719,-0.19838983050847459,550,true,true,true,58.93,58.715,58.04,60.1,60.73
2023-12-13 00:00:00+00:00,IEUR,53.575,54.29,53.29,54.26,156551,8494457.26,54.81,162,-0.027732165663200248,-0.14048531289910604,180,true,true,true,54.9,53.84,54.97,54.28,54.66
2023-12-13 00:00:00+00:00,IEV,51.48,52.15,51.23,52.115,15732,819873.18,52.36,157,-0.02158135981665399,-0.13235294117647056,180,true,true,true,52.61,51.75,52.79,52.18,52.53
2024-05-07 00:00:00+00:00,IGF,48.95,49.07,48.86,48.98,26099,1278329.02,49.22,269,-0.007314099959366049,-0.17939861844778537,279,true,true,true,49.41,50.28,50.68,50.23,48.75
2024-07-26 00:00:00+00:00,IGIB,51.95,52.0,51.91,51.985,173018,8994340.73,52.24,145,-0.0063169984686065606,-0.12023078354736638,334,true,true,true,52.075,52.805,52.475,53.32,53.785
2025-09-04 00:00:00+00:00,IGIB,53.63,53.8,53.605,53.795,269982,1.4523681690000001E7,54.04,240,-0.008049592894152524,-0.06513693560325673,611,true,true,true,54.0,54.305,54.205,54.125,54.13
2023-12-26 00:00:00+00:00,IGLB,52.39,52.61,52.39,52.57,18999,998777.43,53.08,181,-0.012999246420497323,-0.16164280331574976,188,true,true,true,53.28,52.12,51.01,51.69,50.95
2024-09-05 00:00:00+00:00,IGLB,53.07,53.32,52.855,53.31,62574,3335819.94,53.32,173,-0.008720930232558155,-0.16164280331574976,362,true,true,true,53.2,53.6,53.86,53.07,51.1
2023-12-12 00:00:00+00:00,IGSB,50.6,50.665,50.57,50.66,370938,1.879171908E7,50.815,153,-0.004821411000688669,-0.028633277575519034,179,true,true,true,51.06,50.99,51.27,51.32,51.14
2025-06-27 00:00:00+00:00,IGSB,52.66,52.725,52.65,52.695,190063,1.0015369785E7,52.74,189,-0.0017064846416382506,-0.024838832006067513,564,true,true,true,52.76,52.435,52.45,52.62,52.885
2024-07-15 00:00:00+00:00,IJS,102.18,103.54,101.93,102.79,10994,1130073.26,105.01,136,-0.029330539948576262,-0.18940069341258048,325,true,true,true,106.52,105.75,107.36,99.65,101.79
2023-12-12 00:00:00+00:00,IQLT,36.19,36.32,36.13,36.32,25975,943412.0,36.71,149,-0.015799509670389456,-0.12040315990193418,179,true,true,true,36.91,37.38,37.65,36.92,37.76
2025-05-01 00:00:00+00:00,IQLT,41.27,41.295,41.03,41.07,93930,3857705.1,41.915,147,-0.021114159608731864,-0.1523321006799475,525,true,true,true,41.9,41.63,42.295,42.815,43.215
2023-12-20 00:00:00+00:00,ISTB,47.39,47.44,47.375,47.435,205225,9734847.875,47.48,159,-0.0022114574557707822,-0.03180286436394264,185,true,true,true,47.46,47.53,47.395,47.485,47.31
2024-10-08 00:00:00+00:00,ISTB,48.155,48.21,48.155,48.21,9314,449027.94,49.49,133,-0.026975146494241264,-0.05475853707819767,385,true,true,true,48.16,48.255,48.145,47.9,48.01
2024-11-05 00:00:00+00:00,ITW,262.69,266.96,262.4,266.27,33385,8889423.95,271.13,157,-0.03219857632869849,-0.17400355804534617,405,true,true,true,275.54,271.145,267.69,275.85,252.35
2024-08-01 00:00:00+00:00,IUSB,46.05,46.17,46.05,46.12,34201,1577350.1199999999,46.265,149,-0.004647141467632232,-0.08658798283261815,338,true,true,true,46.61,46.13,46.44,46.73,47.235
2025-09-30 00:00:00+00:00,IVE,205.84,206.6,205.09,206.46,20823,4299116.58,206.71,207,-0.007837066421556793,-0.19795849257413778,629,true,true,true,207.06,207.835,205.67,210.66,209.31
2025-08-21 00:00:00+00:00,IWD,198.27,198.92,197.84,198.43,240627,4.774761561E7,200.405,180,-0.012799081859235062,-0.1855492627429456,602,true,true,true,201.82,201.63,201.6,202.77,202.82
2024-03-20 00:00:00+00:00,IXC,41.88,42.29,41.865,42.21,22483,949007.43,42.35,126,-0.011452184179456926,-0.1258559622195985,246,true,true,true,42.25,42.57,44.27,43.05,43.36
2024-02-15 00:00:00+00:00,IXUS,64.645,64.99,64.645,64.99,97496,6336265.039999999,65.25,138,-0.009272030651341079,-0.1256704980842912,223,true,true,true,65.1,66.05,66.45,67.08,65.82
2025-05-02 00:00:00+00:00,IXUS,73.26,73.34,73.05,73.22,186906,1.368525732E7,73.53,148,-0.006527947776417853,-0.1622467020263838,526,true,true,true,73.51,73.28,74.72,76.25,77.37
2024-03-27 00:00:00+00:00,IYE,48.21,48.87,48.21,48.87,28969,1415715.03,49.08,134,-0.01772616136919314,-0.15525672371638133,251,true,true,true,49.38,50.665,51.01,50.455,48.02
2024-07-15 00:00:00+00:00,IYR,92.0,92.25,91.42,92.11,553828,5.101309708E7,93.0,143,-0.016989247311827937,-0.19326986938233348,325,true,true,true,93.11,93.77,93.995,94.78,102.11
2024-01-19 00:00:00+00:00,IYZ,22.81,23.03,22.75,23.015,21043,484304.645,23.19,200,-0.018973695558430426,-0.14359637774902978,204,true,true,true,23.25,23.78,23.225,21.97,21.74
2024-09-11 00:00:00+00:00,IYZ,23.39,23.685,23.17,23.685,28359,671682.9149999999,23.94,155,-0.032163742690058506,-0.15037593984962416,366,true,true,true,23.95,24.335,24.915,25.7,26.775
2024-09-24 00:00:00+00:00,J,148.51,150.53,148.5,150.53,42416,6384880.48,154.5,123,-0.03883495145631066,-0.1471668786208845,375,true,true,true,154.98,132.05,137.33,141.75,133.6
2024-02-16 00:00:00+00:00,JCPB,46.095,46.18,46.09,46.17,9003,415668.51,47.84,217,-0.03658026755852839,-0.09134615384615397,224,true,true,true,46.23,46.26,46.285,46.2,45.26
2024-09-05 00:00:00+00:00,JCPB,48.05,48.08,47.93,48.07,23860,1146950.2,48.08,137,-0.0031198003327786994,-0.09134615384615397,362,true,true,true,48.13,48.29,48.38,47.91,46.84
2025-04-04 00:00:00+00:00,JCPB,47.38,47.465,47.15,47.15,39426,1858935.9,48.54,137,-0.02863617634940252,-0.06633704161516274,507,true,true,true,46.57,45.91,46.08,46.31,46.18
2024-01-26 00:00:00+00:00,JEPI,55.84,55.95,55.84,55.94,118204,6612331.76,56.05,126,-0.0037466547725244492,-0.08296164139161466,209,true,true,true,56.1,56.17,56.12,56.9,57.47
2024-08-01 00:00:00+00:00,JMBS,45.64,45.785,45.64,45.75,9507,434945.25,46.15,149,-0.011050920910075757,-0.1176844783715012,338,true,true,true,46.21,45.76,45.97,46.35,46.78
2023-12-15 00:00:00+00:00,JMST,50.78,50.79,50.755,50.765,7858,398911.37,50.8,179,-8.858267716533863E-4,-0.010826771653543288,182,true,true,true,50.805,50.825,50.695,50.72,50.7
2024-08-19 00:00:00+00:00,JMST,50.855,50.865,50.855,50.86,3011,153139.46,50.88,161,-4.913522012579552E-4,-0.022798742138364858,350,true,true,true,50.88,50.92,50.81,50.87,50.82
2025-07-17 00:00:00+00:00,JMST,50.905,50.91,50.9,50.91,22707,1156013.3699999999,51.83,194,-0.017943276094925742,-0.027011383368705344,577,true,true,true,53.79,50.935,50.99,50.98,51.04
2023-12-26 00:00:00+00:00,JMUB,51.03,51.065,51.03,51.055,11503,587285.665,51.075,174,-8.810572687224516E-4,-0.06823299069995103,185,true,true,true,51.15,50.985,50.945,50.635,50.76
2024-08-02 00:00:00+00:00,JMUB,51.06,51.1,51.01,51.08,9583,489499.63999999996,51.185,150,-0.0034189704014848665,-0.06823299069995103,336,true,true,true,51.115,50.835,50.87,50.9,51.28
2026-01-06 00:00:00+00:00,JMUB,50.57,50.615,50.555,50.615,36034,1823860.9100000001,51.015,269,-0.009016955797314541,-0.08838623835772663,693,true,true,true,52.78,50.765,50.715,50.615,50.615
2025-03-03 00:00:00+00:00,JNJ,164.59,167.31,164.5,166.76,586067,9.773253292E7,168.85,122,-0.02576251110453065,-0.18655529037390606,483,true,true,true,165.66,167.68,162.89,161.63,155.855
2024-07-15 00:00:00+00:00,JNK,95.29,95.3,95.11,95.22,256562,2.442983364E7,95.59,136,-0.005021445757924514,-0.05894962486602362,325,true,true,true,95.605,95.52,95.47,95.1,96.49
2025-09-12 00:00:00+00:00,JNK,97.78,97.79,97.65,97.7,454573,4.44117821E7,97.86,245,-0.0021459227467810482,-0.0760269773145309,617,true,true,true,97.975,98.1,97.865,96.35,96.78
2025-06-27 00:00:00+00:00,JNPR,36.87,37.2,36.75,36.84,301351,1.1101770840000002E7,39.44,158,-0.06820486815415816,-0.16886409736308305,564,true,true,true,39.91,36.84,36.84,36.84,36.84
2023-12-20 00:00:00+00:00,JPST,50.355,50.365,50.35,50.36,136167,6857370.12,50.39,179,-7.938082952966274E-4,-0.00902956935899979,185,true,true,true,50.395,50.22,50.26,50.39,50.375
2025-09-29 00:00:00+00:00,JPST,50.735,50.74,50.73,50.735,635447,3.2239403544999998E7,50.745,249,-2.9559562518477467E-4,-0.008375209380234505,628,true,true,true,50.735,50.62,50.655,50.75,50.725
2025-11-03 00:00:00+00:00,K,82.9,83.1,82.89,83.07,83750,6957112.499999999,83.16,169,-0.0032467532467531646,-0.08032708032708025,653,true,true,true,83.19,83.32,83.33,83.13,83.07
2024-03-20 00:00:00+00:00,KMI,17.85,18.12,17.83,18.01,695642,1.2528512420000002E7,18.3,166,-0.02568306010928978,-0.13142076502732247,246,true,true,true,18.11,18.17,18.435,18.22,19.6
2025-04-02 00:00:00+00:00,KO,72.0,72.35,71.02,71.02,708809,5.033961518E7,73.52,144,-0.034004352557127304,-0.17546245919477688,505,true,true,true,73.05,70.13,71.8,71.33,72.11
2024-03-05 00:00:00+00:00,KR,49.62,50.205,49.45,49.47,396824,1.963088328E7,50.35,197,-0.01787487586891756,-0.16385302879841113,235,true,true,true,50.3,55.305,56.49,57.75,54.77
2024-11-05 00:00:00+00:00,KR,56.255,57.48,56.25,57.42,190169,1.091950398E7,58.335,150,-0.03574183594754432,-0.16385302879841113,405,true,true,true,59.79,59.69,58.1,60.07,61.47
2024-07-29 00:00:00+00:00,KRG,24.06,24.27,24.0,24.15,118392,2859166.8,24.32,245,-0.013157894736842146,-0.19263980263157887,335,true,true,true,25.51,23.705,24.13,25.96,26.76
2023-12-20 00:00:00+00:00,LMBS,48.21,48.31,48.2,48.305,36389,1757770.645,48.39,159,-0.003926431080801818,-0.03740442240132258,185,true,true,true,48.36,48.325,48.23,48.36,48.15
2024-07-10 00:00:00+00:00,LMBS,48.36,48.48,48.36,48.44,27968,1354769.92,48.54,122,-0.003708281829419069,-0.03740442240132258,322,true,true,true,48.55,48.69,48.45,48.94,49.27
2025-08-28 00:00:00+00:00,LMBS,49.56,49.61,49.545,49.61,12852,637587.72,49.61,234,-0.0013102197137673244,-0.04251423921887709,607,true,true,true,49.59,49.795,49.91,49.705,49.97
2024-07-17 00:00:00+00:00,LNG,179.3,182.34,179.04,181.56,128145,2.32660062E7,183.405,155,-0.023799787355851865,-0.17014258062757293,327,true,true,true,182.02,175.25,182.66,184.16,177.22
2024-07-17 00:00:00+00:00,LNT,55.0,55.94,54.905,55.67,111819,6224963.73,56.26,245,-0.024084607180945516,-0.19747600426590828,327,true,true,true,55.02,55.66,55.66,56.48,58.9
2023-11-02 00:00:00+00:00,LOPE,120.1,122.82,118.67,121.8,19927,2427108.6,124.44,127,-0.046367727418836324,-0.1946319511411122,152,true,true,true,137.13,137.31,134.66,137.71,131.89
2023-12-26 00:00:00+00:00,LQD,110.11,110.395,110.095,110.32,457009,5.0417232879999995E7,110.99,180,-0.008063789530588283,-0.11487521398324174,188,true,true,true,111.36,109.64,109.52,109.35,108.14
2024-08-16 00:00:00+00:00,LQD,110.98,111.255,110.44,111.195,2173431,2.41674660045E8,111.4,160,-0.008617594254937244,-0.11487521398324174,349,true,true,true,111.45,112.18,111.29,113.695,110.815
2024-08-01 00:00:00+00:00,MBB,93.86,94.18,93.83,94.02,145902,1.371770604E7,94.545,149,-0.0075625363583479155,-0.11434209159829689,338,true,true,true,95.22,94.09,94.63,95.31,96.14
2024-09-25 00:00:00+00:00,MCD,300.585,301.48,298.35,300.53,116171,3.4912870629999995E7,302.2,171,-0.012739907346128287,-0.1940436796823295,376,true,true,true,304.0,304.1,303.88,298.67,290.67
2025-10-02 00:00:00+00:00,MDT,94.395,95.73,94.0,95.48,356269,3.4016564120000005E7,96.23,143,-0.02317364647199427,-0.1733347189026292,631,true,true,true,97.71,96.48,95.03,90.98,105.21
2023-12-15 00:00:00+00:00,MEOH,45.61,46.25,45.26,46.095,43007,1982407.665,47.62,178,-0.04955900881982356,-0.19739605207895838,182,true,true,true,47.02,48.82,47.255,43.47,45.1
2024-05-01 00:00:00+00:00,MKL,1468.7,1484.45,1464.595,1477.01,3766,5562419.66,1558.82,154,-0.0604463632747847,-0.1686018911740932,275,true,true,true,1576.855,1617.03,1635.89,1621.48,1578.25
2024-05-08 00:00:00+00:00,MMS,83.8,84.41,83.65,84.16,19479,1639352.64,89.28,200,-0.0630600358422938,-0.18906810035842292,280,true,true,true,83.72,87.08,85.8,86.13,84.655
2024-07-11 00:00:00+00:00,MO,46.93,47.135,46.61,47.08,486725,2.2915013E7,47.75,299,-0.02387434554973822,-0.18655007287112224,323,true,true,true,47.74,49.335,50.0,50.45,53.7
2025-12-03 00:00:00+00:00,MPLX,54.365,54.89,54.06,54.83,38398,2105362.34,54.96,180,-0.01637554585152834,-0.18722707423580787,674,true,true,true,55.93,55.135,54.47,53.87,54.83
2024-01-08 00:00:00+00:00,MRK,116.94,117.9,116.19,117.38,400122,4.696632036E7,119.64,171,-0.02883650952858574,-0.17636242059511864,196,true,true,true,118.42,118.49,120.0,126.88,123.75
2023-12-26 00:00:00+00:00,MUB,108.27,108.41,108.24,108.32,150121,1.6261106719999999E7,108.635,178,-0.0036360289041286187,-0.07221429557693193,188,true,true,true,108.75,108.29,108.29,107.84,107.98
2024-12-06 00:00:00+00:00,MUB,108.57,108.59,108.425,108.555,212429,2.3060230095000003E7,108.82,238,-0.003629847454512003,-0.07221429557693193,427,true,true,true,108.4,107.29,106.2,106.425,106.93
2023-12-27 00:00:00+00:00,NDAQ,57.56,58.01,57.39,58.01,112011,6497758.109999999,58.03,140,-0.01102877821816306,-0.1921419955195588,189,true,true,true,58.26,56.04,56.55,58.62,56.19
2024-08-01 00:00:00+00:00,NEAR,50.59,50.645,50.59,50.64,11784,596741.76,50.8,126,-0.004133858267716395,-0.018110236220472364,338,true,true,true,50.825,50.765,50.775,51.005,51.285
2025-09-15 00:00:00+00:00,NEAR,51.28,51.29,51.265,51.28,31110,1595320.8,51.315,243,-9.743739647276595E-4,-0.020169541069862573,618,true,true,true,51.32,51.28,51.265,51.19,51.14
2024-02-28 00:00:00+00:00,NOBL,96.54,97.05,96.47,96.83,9335,903908.0499999999,97.31,149,-0.008632206350837612,-0.13811530161340047,231,true,true,true,97.21,97.83,99.495,101.07,97.23
2026-01-13 00:00:00+00:00,NOBL,108.03,108.38,107.57,108.185,24441,2644149.585,108.78,280,-0.011123368266225508,-0.17475638904210333,701,true,true,true,109.42,109.635,108.665,108.185,108.185
2023-10-12 00:00:00+00:00,NOC,474.07,479.38,471.07,477.41,56784,2.710924944E7,483.35,123,-0.025406020482052427,-0.14207096307023903,137,true,true,true,490.22,490.03,477.79,461.07,476.4
2024-08-01 00:00:00+00:00,NOC,486.155,494.65,483.4,493.0,49745,2.4524285E7,496.76,198,-0.02689427490136087,-0.1569369514453659,338,true,true,true,494.655,491.58,503.14,519.42,526.77
2023-06-23 00:00:00+00:00,ODP,40.57,45.46,40.57,45.0,119181,5363145.0,45.53,299,-0.10893916099275203,-0.13441686799912156,60,true,true,true,45.2,46.83,47.8,48.8,48.91
2025-10-14 00:00:00+00:00,OGE,46.02,46.68,46.005,46.54,64517,3002621.18,46.92,133,-0.019501278772378505,-0.13000852514919015,639,true,true,true,47.04,46.66,45.39,45.38,42.88
2024-11-07 00:00:00+00:00,OMFL,54.98,55.27,54.95,55.2,22972,1268054.4000000001,55.31,155,-0.006508768757909955,-0.15367926233954077,407,true,true,true,55.49,54.825,54.62,56.38,54.38
2024-10-04 00:00:00+00:00,ORLY,1156.3,1158.47,1142.575,1154.37,17790,2.0536242299999997E7,1168.91,135,-0.022529536063512157,-0.18966815238127832,383,true,true,true,1151.37,1187.8,1211.005,1145.84,1248.02
2024-01-30 00:00:00+00:00,OTIS,89.01,89.96,88.83,89.96,160055,1.4398547799999999E7,91.29,128,-0.026947091685836422,-0.196735677511228,211,true,true,true,88.43,91.93,90.08,94.96,99.87
2023-11-30 00:00:00+00:00,OUNZ,19.73,19.745,19.66,19.7,106370,2095489.0,19.925,145,-0.013299874529485556,-0.12020075282308651,171,true,true,true,20.04,19.63,19.7,19.96,19.69
2024-04-01 00:00:00+00:00,OXY,65.19,66.53,64.57,66.45,532233,3.536688285E7,67.66,136,-0.04566952409104352,-0.18526455808454034,253,true,true,true,67.32,68.75,68.47,68.24,62.15
2024-06-25 00:00:00+00:00,PAYX,126.295,126.46,124.82,126.2,165867,2.0932415400000002E7,129.65,229,-0.037254145777092296,-0.18017740069417665,312,true,true,true,117.5,118.385,116.97,123.25,127.02
